Date,Hour,Temperature,Wet Temperature,Dew point Temperature,Relative humidity,wind speed,Wind Direction (Degrees)
28/06/2013,20:00,26.6,23.9,22.6,79,2,270
28/06/2013,23:00,26.3,23.6,22.4,79,2.5,230
29/06/2013,2:00,26,23.3,21.9,78,4,240
29/06/2013,5:00,25.2,22.6,21.3,79,1.5,170
29/06/2013,8:00,27.1,23,20.9,69,3,220
29/06/2013,11:00,27.3,23.2,21.1,69,5,250
29/06/2013,14:00,28.2,24.1,22.2,70,4,270
29/06/2013,17:00,27.4,23.6,21.6,71,3,280
29/06/2013,20:00,26.5,23.2,21.5,74,2,300
29/06/2013,23:00,25.9,22.6,20.9,74,2.5,250
30/06/2013,2:00,25.8,21.9,19.9,70,3.5,250
30/06/2013,5:00,25.7,21.3,18.8,66,2,230
30/06/2013,8:00,26.7,21.8,19,63,4,240
30/06/2013,11:00,27.1,22,19.2,62,5,250
30/06/2013,14:00,27.8,22.2,19.3,60,4.5,270
30/06/2013,17:00,27.1,22.4,19.9,65,4,280
30/06/2013,20:00,26.6,21.9,19.2,64,3,290
30/06/2013,23:00,26,21.8,19.4,67,2.5,260
01/07/2013,2:00,25.7,21.5,19.1,67,3,260
01/07/2013,5:00,24.9,21,18.6,68,2,170
01/07/2013,8:00,26.1,21.8,19.5,67,3.5,250
01/07/2013,11:00,26.7,21.8,19,63,5,270
01/07/2013,14:00,27.3,21.9,18.8,60,5.5,270
01/07/2013,17:00,26.7,21.6,18.8,62,5,290
01/07/2013,20:00,25.7,21.2,18.6,65,3.5,280
01/07/2013,23:00,25.5,20.9,18.2,64,3.5,280
02/07/2013,2:00,25.3,21.1,18.7,67,3.5,270
02/07/2013,5:00,25.2,20.9,18.4,66,3,270
02/07/2013,8:00,25.9,20.8,17.8,61,3,270
02/07/2013,11:00,26.8,21.2,17.8,58,4,270
02/07/2013,14:00,27.4,21.8,18.6,59,4.5,280
02/07/2013,17:00,26.6,21.6,18.7,62,4,310
02/07/2013,20:00,25.8,21.1,18.2,63,3,360
02/07/2013,23:00,25.3,20.9,18.2,65,1,240
03/07/2013,2:00,24.6,20.1,17.3,64,1.5,120
03/07/2013,5:00,23.8,19.6,17,66,2,130
03/07/2013,8:00,25.8,21.6,19.2,67,3.5,240
03/07/2013,11:00,26.7,22.3,20,67,3.5,280
03/07/2013,14:00,27.4,23.6,21.6,71,5,300
03/07/2013,17:00,27.3,23.5,21.6,71,5,330
03/07/2013,20:00,26.2,23.3,21.8,77,4,340
03/07/2013,23:00,26.2,22.9,21.2,74,2,340
04/07/2013,2:00,25.9,22.9,21.3,76,1,300
04/07/2013,5:00,23.9,21.4,20,79,2,120
04/07/2013,8:00,26,22.9,21.2,75,3.5,240
04/07/2013,11:00,27,23.7,22.2,75,4.5,270
04/07/2013,14:00,28.2,23.7,21.5,67,5,310
04/07/2013,17:00,27.8,23.2,20.8,66,4.5,330
04/07/2013,20:00,26.7,23.5,21.9,75,2.5,340
04/07/2013,23:00,26.3,23.3,21.7,76,1,290
05/07/2013,2:00,25.6,22.9,21.5,78,1.5,270
05/07/2013,5:00,23.2,20,18.1,73,2,120
05/07/2013,8:00,25.9,22.5,20.7,73,3,250
05/07/2013,11:00,27.1,23.3,21.4,71,5,260
05/07/2013,14:00,27.7,23.7,21.7,70,5.5,300
05/07/2013,17:00,27.5,23.9,22.2,73,5,320
05/07/2013,20:00,26.3,23.2,21.5,75,3,320
05/07/2013,23:00,25.6,22,20.2,72,1,330
06/07/2013,2:00,25.2,21.8,20,73,2,250
06/07/2013,5:00,24.3,21.5,20,77,2,160
06/07/2013,8:00,26.1,21.8,19.5,67,2.5,210
06/07/2013,11:00,26.5,21.6,18.8,63,4.5,250
06/07/2013,14:00,27.3,22.4,19.9,64,4,280
06/07/2013,17:00,27.1,22.4,19.9,65,4,320
06/07/2013,20:00,25.9,22,20,70,3,330
06/07/2013,23:00,25.3,21.4,19.2,69,1,270
07/07/2013,2:00,25.2,21.1,18.8,68,1.5,240
07/07/2013,5:00,24.9,20.5,17.8,65,1,270
07/07/2013,8:00,26,21.1,18.1,62,2,270
07/07/2013,11:00,26.9,22,19.2,63,3.5,280
07/07/2013,14:00,27.1,22.4,19.9,65,4.5,320
07/07/2013,17:00,27.3,22.8,20.4,66,5.5,330
07/07/2013,20:00,26.4,22.7,20.7,71,3.5,320
07/07/2013,23:00,26.1,22.2,20.2,70,1.5,320
08/07/2013,2:00,25.7,21.8,19.8,70,2,300
08/07/2013,5:00,25.6,21.5,19.2,68,1.5,340
08/07/2013,8:00,26.9,21.8,19,62,2.5,320
08/07/2013,11:00,27.4,22.4,19.7,63,3.5,310
08/07/2013,14:00,27.3,22.9,20.6,67,5,320
08/07/2013,17:00,26.7,22.8,20.7,70,6,340
08/07/2013,20:00,26.3,22.9,21.1,73,4,350
08/07/2013,23:00,26.1,22.5,20.6,72,3,320
09/07/2013,2:00,25.6,22,20.2,72,3,320
09/07/2013,5:00,25.6,21.5,19.2,68,3.5,320
09/07/2013,8:00,26.8,21.6,18.6,61,2.5,250
09/07/2013,11:00,27.1,22.1,19.4,63,3.5,280
09/07/2013,14:00,27.3,22.9,20.6,67,4.5,300
09/07/2013,17:00,26.8,22.3,19.9,66,4,310
09/07/2013,20:00,26.2,22.2,20,69,2.5,270
09/07/2013,23:00,26.3,21.8,19.4,66,2.5,240
10/07/2013,2:00,25.8,21.9,19.9,70,3,240
10/07/2013,5:00,24.8,21.2,19.2,71,2.5,170
10/07/2013,8:00,26.3,21.6,18.9,64,3,230
10/07/2013,11:00,27.2,22.1,19.2,62,5,250
10/07/2013,14:00,28,23.1,20.5,64,4.5,270
10/07/2013,17:00,27.8,23.6,21.6,69,4.5,270
10/07/2013,20:00,26.6,22.9,20.9,71,3.5,250
10/07/2013,23:00,26.4,23,21.1,73,3.5,240
11/07/2013,2:00,26.2,22.9,21.2,74,3,250
11/07/2013,5:00,26.2,22.9,21.2,74,2.5,230
11/07/2013,8:00,26.6,23.3,21.6,74,4.5,250
11/07/2013,11:00,27.5,23.6,21.7,71,5.5,260
11/07/2013,14:00,28,24,22.2,71,5.5,280
11/07/2013,17:00,27.5,23.6,21.7,71,4.5,260
11/07/2013,20:00,26.5,23.1,21.2,73,4.5,260
11/07/2013,23:00,26.2,22.5,20.5,71,3.5,240
12/07/2013,2:00,25.9,22,20,70,2,230
12/07/2013,5:00,25.1,21.5,19.4,71,2,150
12/07/2013,8:00,27,23.1,21,70,2,220
12/07/2013,11:00,27.7,23.8,21.9,71,5,270
12/07/2013,14:00,28.2,24,21.9,69,4.5,270
12/07/2013,17:00,28.1,24.1,22.3,71,4,300
12/07/2013,20:00,26.5,23.1,21.2,73,2,290
12/07/2013,23:00,26.6,23.2,21.3,73,2,230
13/07/2013,2:00,26.2,22.5,20.5,71,1.5,170
13/07/2013,5:00,25.5,21.8,19.8,71,1.5,140
13/07/2013,8:00,26.7,22.2,19.8,66,2,230
13/07/2013,11:00,27.2,22.8,20.5,67,4,260
13/07/2013,14:00,28.3,23.8,21.6,67,4.5,300
13/07/2013,17:00,27.8,23.9,22,71,4,320
13/07/2013,20:00,26.7,23.3,21.4,73,2.5,350
13/07/2013,23:00,26.7,23.1,21.2,72,1,250
14/07/2013,2:00,26.5,22.6,20.6,70,2.5,230
14/07/2013,5:00,25.9,22.8,21.1,75,1.5,170
14/07/2013,8:00,27.3,23.8,22,73,2.5,230
14/07/2013,11:00,27.5,23.8,22,72,4,280
14/07/2013,14:00,28.3,24.2,22.3,70,4,280
14/07/2013,17:00,27.8,24,22.3,72,3.5,320
14/07/2013,20:00,26.7,23.6,22.1,76,3,310
14/07/2013,23:00,26.4,23.3,21.6,75,1,240
15/07/2013,2:00,25.7,22.9,21.3,77,2,160
15/07/2013,5:00,25.1,22.7,21.4,80,1.5,140
15/07/2013,8:00,26.5,22.9,21,72,3,240
15/07/2013,11:00,27.5,23.4,21.3,69,4,260
15/07/2013,14:00,27.8,23.9,22,71,4.5,280
15/07/2013,17:00,27.9,24.3,22.6,73,3.5,320
15/07/2013,20:00,26.5,23.6,22.3,78,2,330
15/07/2013,23:00,26,23.4,22.3,80,1.5,240
16/07/2013,2:00,25.9,23.5,22.4,81,2,150
16/07/2013,5:00,24.6,22.6,21.5,83,2,120
16/07/2013,8:00,26.9,22.8,20.7,69,2.5,160
16/07/2013,11:00,27.4,23.6,21.6,71,5,240
16/07/2013,14:00,27.8,23.9,22,71,4,280
16/07/2013,17:00,27.6,24.1,22.5,74,4,290
16/07/2013,20:00,26.4,23.7,22.4,79,1.5,270
16/07/2013,23:00,26.2,23.2,21.6,76,3,230
17/07/2013,2:00,26.1,22.5,20.6,72,3,220
17/07/2013,5:00,25.2,22.1,20.4,75,2,130
17/07/2013,8:00,27.4,23.3,21.2,69,3,210
17/07/2013,11:00,28,23.4,21,66,5,240
17/07/2013,14:00,28,23.4,21,66,5,270
17/07/2013,17:00,27.7,23.5,21.5,69,4,280
17/07/2013,20:00,26.6,22.9,20.9,71,2.5,280
17/07/2013,23:00,26.3,22,19.7,67,3,230
18/07/2013,2:00,26,22.4,20.5,72,4,240
18/07/2013,5:00,24.8,21.4,19.6,73,2.5,170
18/07/2013,8:00,26.6,22.1,19.7,66,5,250
18/07/2013,11:00,27.2,22.2,19.5,63,5,250
18/07/2013,14:00,27.9,23.2,20.7,65,5.5,260
18/07/2013,17:00,27.4,22.9,20.5,66,5.5,280
18/07/2013,20:00,26.5,22.6,20.6,70,3.5,270
18/07/2013,23:00,26.2,22.6,20.7,72,3.5,260
19/07/2013,2:00,26,22.4,20.5,72,4,270
19/07/2013,5:00,26.1,22.8,21.1,74,4,270
19/07/2013,8:00,26.5,22.6,20.6,70,3.5,250
19/07/2013,11:00,27.6,23.7,21.8,71,5.5,250
19/07/2013,14:00,28,23.8,21.8,69,5,270
19/07/2013,17:00,27.7,23.7,21.7,70,4,290
19/07/2013,20:00,26.8,23.2,21.3,72,2.5,280
19/07/2013,23:00,26.4,23.1,21.4,74,2,260
20/07/2013,2:00,26.1,22.8,21.1,74,3,250
20/07/2013,5:00,25.2,22.1,20.4,75,2.5,150
20/07/2013,8:00,27.2,23.5,21.7,72,3,220
20/07/2013,11:00,27.7,24.1,22.4,73,6,250
20/07/2013,14:00,28.4,24.7,23.1,73,5.5,270
20/07/2013,17:00,28.1,24.6,23,74,4.5,300
20/07/2013,20:00,26.9,23.9,22.5,77,2.5,280
20/07/2013,23:00,26.6,23.6,22.2,77,2,240
21/07/2013,2:00,26.2,23.2,21.6,76,2.5,230
21/07/2013,5:00,26.2,22.9,21.2,74,3.5,250
21/07/2013,8:00,26.7,22.7,20.5,69,4.5,240
21/07/2013,11:00,27.3,23.1,20.8,68,5.5,250
21/07/2013,14:00,27.7,23,20.5,65,5.5,260
21/07/2013,17:00,27.6,23.6,21.6,70,4.5,280
21/07/2013,20:00,26.7,23.1,21.2,72,3,280
21/07/2013,23:00,26.5,23.1,21.2,73,3,240
22/07/2013,2:00,25.9,22.6,20.9,74,2,180
22/07/2013,5:00,25,21.7,20,74,2.5,150
22/07/2013,8:00,26.5,22.9,21,72,5,230
22/07/2013,11:00,27.3,23.2,21.1,69,5,240
22/07/2013,14:00,27.9,24,22.1,71,5,270
22/07/2013,17:00,27.8,23.8,21.8,70,3.5,280
22/07/2013,20:00,26.8,23.1,21.1,71,1.5,200
22/07/2013,23:00,27,22.9,20.8,69,2,150
23/07/2013,2:00,25.3,21.7,19.9,72,2,170
23/07/2013,5:00,24.3,19.4,16.3,61,2,120
23/07/2013,8:00,27.3,22.8,20.4,66,3.5,180
23/07/2013,11:00,27.8,23.8,21.8,70,5.5,240
23/07/2013,14:00,28,24.5,22.9,74,6,270
23/07/2013,17:00,27.7,24.2,22.6,74,3.5,310
23/07/2013,20:00,26.9,23.9,22.5,77,1.5,320
23/07/2013,23:00,26.5,23.6,22.3,78,1,270
24/07/2013,2:00,25.7,23.1,21.8,79,2,110
24/07/2013,5:00,25.2,22.9,21.7,81,2,140
24/07/2013,8:00,26.5,23.4,21.7,75,2.5,210
24/07/2013,11:00,27.6,24,22.3,73,5.5,250
24/07/2013,14:00,28.4,24.9,23.3,74,5.5,270
24/07/2013,17:00,27.7,24.8,23.5,78,4,310
24/07/2013,20:00,27.1,24.1,22.7,77,2,330
24/07/2013,23:00,26.8,23.6,22.2,76,1,230
25/07/2013,2:00,26.4,23.7,22.4,79,1.5,170
25/07/2013,5:00,25.3,23,21.8,81,2,160
25/07/2013,8:00,27.3,23.6,21.8,72,3.5,220
25/07/2013,11:00,28,24.2,22.5,72,5.5,240
25/07/2013,14:00,28.1,24.6,23,74,5.5,260
25/07/2013,17:00,28.2,25,23.5,76,3,290
25/07/2013,20:00,26.9,24.2,22.9,79,2,250
25/07/2013,23:00,26.9,24,22.7,78,1.5,190
26/07/2013,2:00,26.5,23.8,22.5,79,2.5,150
26/07/2013,5:00,25.4,23.3,22.3,83,2.5,150
26/07/2013,8:00,27.3,23.6,21.8,72,3.5,220
26/07/2013,11:00,27.9,24.3,22.6,73,6,250
26/07/2013,14:00,28.5,25,23.4,74,5,260
26/07/2013,17:00,28.2,25.2,23.8,77,3.5,280
26/07/2013,20:00,27.3,24.3,22.9,77,2.5,240
26/07/2013,23:00,27.1,24.1,22.7,77,2,230
27/07/2013,2:00,25.9,23.3,22.2,80,3,170
27/07/2013,5:00,24.9,22.9,22,84,2.5,150
27/07/2013,8:00,27.2,23.7,21.9,73,3.5,200
27/07/2013,11:00,28,24,22,70,5.5,250
27/07/2013,14:00,28.2,24.9,23.3,75,6,250
27/07/2013,17:00,28.3,25.1,23.6,76,3.5,270
27/07/2013,20:00,27.3,24.1,22.7,76,2,230
27/07/2013,23:00,26.9,23.9,22.5,77,1.5,160
28/07/2013,2:00,25.5,21.4,19.1,68,1.5,150
28/07/2013,5:00,24.2,18.5,14.5,55,2.5,110
28/07/2013,8:00,27.5,23.3,21,68,3.5,210
28/07/2013,11:00,27.8,24.3,22.7,74,4.5,250
28/07/2013,14:00,28.8,25.3,23.7,74,4,290
28/07/2013,17:00,28.8,26,24.8,79,4,320
28/07/2013,20:00,27.8,25.8,24.8,84,2,280
28/07/2013,23:00,27.3,24.9,23.7,81,1,240
29/07/2013,2:00,27,25,24.1,84,1.5,260
29/07/2013,5:00,25,22.8,21.7,82,2.5,120
29/07/2013,8:00,27.6,24.6,23.2,77,3,220
29/07/2013,11:00,28,25.1,23.8,78,4.5,250
29/07/2013,14:00,28.9,25.8,24.4,77,5,290
29/07/2013,17:00,29,25.5,23.9,74,4,310
29/07/2013,20:00,27.7,24.8,23.5,78,2.5,330
29/07/2013,23:00,27.1,24.7,23.5,81,1,250
30/07/2013,2:00,26.8,24.1,22.8,79,1,220
30/07/2013,5:00,25.1,22.9,21.8,82,2.5,120
30/07/2013,8:00,27.1,23.9,22.5,76,3.5,210
30/07/2013,11:00,27.9,24.1,22.4,72,5.5,250
30/07/2013,14:00,28.4,25.1,23.5,75,5,260
30/07/2013,17:00,28.3,25.3,23.9,77,5,320
30/07/2013,20:00,27.4,24.2,22.8,76,2,330
30/07/2013,23:00,27.1,23.8,22.3,75,1.5,200
31/07/2013,2:00,25.9,23.2,21.8,78,2.5,140
31/07/2013,5:00,24.5,21.8,20.4,78,3,120
31/07/2013,8:00,27.2,23.4,21.5,71,3,200
31/07/2013,11:00,27.7,23.8,21.9,71,5.5,250
31/07/2013,14:00,28.5,24.5,22.7,71,5.5,260
31/07/2013,17:00,28.2,24.6,22.9,73,4,290
31/07/2013,20:00,27.1,23.8,22.3,75,0.5,230
31/07/2013,23:00,26.8,23.4,21.5,73,1.5,110
01/08/2013,2:00,25.9,22.6,20.9,74,2,140
01/08/2013,5:00,23,19.1,16.5,67,3.5,120
01/08/2013,8:00,27,22.8,20.6,68,3,200
01/08/2013,11:00,28,24.4,22.7,73,5.5,260
01/08/2013,14:00,28.4,24.9,23.3,74,4.5,280
01/08/2013,17:00,28.6,24.9,23.3,73,3.5,300
01/08/2013,20:00,27.2,24.3,23,78,1,300
01/08/2013,23:00,26.8,24.2,23,80,1.5,230
02/08/2013,2:00,26.4,24,22.9,81,1.5,180
02/08/2013,5:00,24.3,21.6,20.2,78,2,120
02/08/2013,8:00,26.9,23.7,22.3,76,2.5,230
02/08/2013,11:00,27.8,24.8,23.4,77,4.5,260
02/08/2013,14:00,28.8,25.4,23.9,75,4,280
02/08/2013,17:00,28.5,25.5,24.1,77,3,330
02/08/2013,20:00,27.3,24.4,23.1,78,1.5,320
02/08/2013,23:00,26.8,24.2,23,80,1.5,280
03/08/2013,2:00,26.7,24,22.7,79,2,240
03/08/2013,5:00,25.9,23.6,22.6,82,2,130
03/08/2013,8:00,27.9,24.1,22.4,72,2,180
03/08/2013,11:00,28.5,24.8,23.2,73,4.5,250
03/08/2013,14:00,29.2,25.2,23.4,71,3.5,270
03/08/2013,17:00,28.3,24.5,22.7,72,3.5,280
03/08/2013,20:00,27.4,23.9,22.1,73,2,260
03/08/2013,23:00,27,23.4,21.5,72,3,240
04/08/2013,2:00,26.9,23.3,21.4,72,2.5,220
04/08/2013,5:00,26.1,22.8,21.1,74,2,170
04/08/2013,8:00,27,23.3,21.3,71,4,240
04/08/2013,11:00,28.3,23.8,21.6,67,5,250
04/08/2013,14:00,29.2,24.7,22.7,68,5.5,270
04/08/2013,17:00,28.6,24.3,22.3,69,4,290
04/08/2013,20:00,27.2,23.7,21.9,73,2,270
04/08/2013,23:00,26.9,23.5,21.9,74,1.5,220
05/08/2013,2:00,26.4,23.1,21.4,74,2.5,170
05/08/2013,5:00,25.9,22.9,21.3,76,2,150
05/08/2013,8:00,27.5,23.6,21.7,71,2.5,200
05/08/2013,11:00,28.3,24.5,22.7,72,4.5,270
05/08/2013,14:00,29,25.2,23.4,72,4.5,290
05/08/2013,17:00,29.1,25.4,23.7,73,3.5,310
05/08/2013,20:00,27.8,24.9,23.6,78,1.5,320
05/08/2013,23:00,27.4,24.5,23.2,78,2,300
06/08/2013,2:00,27.1,23.9,22.5,76,1.5,210
06/08/2013,5:00,26,23.6,22.5,81,1.5,130
06/08/2013,8:00,27.4,24.1,22.6,75,2.5,250
06/08/2013,11:00,28.4,24.9,23.3,74,4,260
06/08/2013,14:00,29.1,25.7,24.2,75,5,290
06/08/2013,17:00,29,25.6,24.1,75,5,310
06/08/2013,20:00,27.7,25,23.7,79,2,350
06/08/2013,23:00,27.9,24.6,23,75,1.5,150
07/08/2013,2:00,25.8,23.2,21.9,79,2.5,120
07/08/2013,5:00,24.7,21.7,20.2,76,2,140
07/08/2013,8:00,28.2,24.1,22.2,70,2,180
07/08/2013,11:00,28.5,24.7,22.9,72,5,250
07/08/2013,14:00,29.1,25.1,23.3,71,5,280
07/08/2013,17:00,28.7,24.6,22.7,70,4,300
07/08/2013,20:00,27.7,24.4,22.8,75,3,280
07/08/2013,23:00,27.4,23.9,22.1,73,2,300
08/08/2013,2:00,26.9,23.7,22.1,75,1.5,180
08/08/2013,5:00,25.6,23,21.7,79,2,150
08/08/2013,8:00,27.7,23.9,22.2,72,2,190
08/08/2013,11:00,28.1,24.3,22.6,72,4,260
08/08/2013,14:00,29.1,24.9,23,70,4.5,280
08/08/2013,17:00,28.6,24.5,22.6,70,5,320
08/08/2013,20:00,27.4,23.7,21.9,72,2,330
08/08/2013,23:00,26.9,23.5,21.6,73,1.5,250
09/08/2013,2:00,26.5,23.2,21.5,74,2,170
09/08/2013,5:00,25.2,22.4,20.9,77,3,150
09/08/2013,8:00,27.4,23.5,21.4,70,3,180
09/08/2013,11:00,28.6,24.5,22.6,70,5.5,240
09/08/2013,14:00,29.2,25.4,23.6,72,5.5,270
09/08/2013,17:00,28.7,25.5,24,76,4.5,290
09/08/2013,20:00,27.8,24.5,22.9,75,1,300
09/08/2013,23:00,27.5,24.2,22.7,75,1,230
10/08/2013,2:00,26.6,23.5,22,76,2.5,170
10/08/2013,5:00,25.6,23.2,22.1,81,3,150
10/08/2013,8:00,27.7,23.8,21.9,71,2.5,180
10/08/2013,11:00,28.4,24.2,22.1,69,5,250
10/08/2013,14:00,29,24.9,22.9,70,5,270
10/08/2013,17:00,28.8,25.1,23.5,73,4,300
10/08/2013,20:00,27.7,24.5,23.1,76,1,300
10/08/2013,23:00,27.4,23.9,22.3,74,2,240
11/08/2013,2:00,26.7,23.7,22.3,77,2,170
11/08/2013,5:00,25.2,22.5,21.1,78,2,120
11/08/2013,8:00,28,23.8,21.8,69,3.5,220
11/08/2013,11:00,28.7,24.7,22.9,71,5.5,240
11/08/2013,14:00,29.1,24.6,22.6,68,5,260
11/08/2013,17:00,28.7,24.2,21.9,67,4.5,270
11/08/2013,20:00,27.9,23.9,21.9,70,2,280
11/08/2013,23:00,27.6,23.4,21.1,68,2.5,250
12/08/2013,2:00,26.8,23.2,21.3,72,2,160
12/08/2013,5:00,26,22.7,21,74,2.5,150
12/08/2013,8:00,27.9,23.2,20.7,65,2,240
12/08/2013,11:00,28.8,23.5,20.7,62,4.5,260
12/08/2013,14:00,29,24.4,22.2,67,6,280
12/08/2013,17:00,28.6,24.3,22.3,69,5.5,310
12/08/2013,20:00,27.9,23.7,21.7,69,3.5,320
12/08/2013,23:00,27.5,23,20.5,66,1.5,320
13/08/2013,2:00,26.4,22.5,20.5,70,1,110
13/08/2013,5:00,25.4,22,20.2,73,2,120
13/08/2013,8:00,26.9,23,20.9,70,1.5,260
13/08/2013,11:00,29.1,23.9,21.3,63,4,310
13/08/2013,14:00,28.7,24.2,22.2,68,6.5,310
13/08/2013,17:00,28.4,24.2,22.1,69,5.5,330
13/08/2013,20:00,27.5,23.8,22,72,5,330
13/08/2013,23:00,27.4,23.5,21.4,70,1.5,50
14/08/2013,2:00,26.8,23.4,21.5,73,2.5,300
14/08/2013,5:00,25.9,22.8,21.1,75,1.5,120
14/08/2013,8:00,26.8,23.5,21.8,74,2,250
14/08/2013,11:00,28.8,24.1,21.8,66,3.5,310
14/08/2013,14:00,29.2,24.9,22.9,69,6,320
14/08/2013,17:00,28.3,24.7,23,73,6.5,340
14/08/2013,20:00,28.3,25,23.4,75,4.5,340
14/08/2013,23:00,27.9,24.6,23,75,2.5,310
15/08/2013,2:00,27.8,24.3,22.7,74,2.5,270
15/08/2013,5:00,27.5,24.2,22.7,75,2,300
15/08/2013,8:00,28.3,24.3,22.5,71,2.5,300
15/08/2013,11:00,28.9,24.9,23.1,71,4,280
15/08/2013,14:00,29.3,25.1,23.2,70,3.5,290
15/08/2013,17:00,29.2,25.4,23.6,72,3.5,300
15/08/2013,20:00,28.3,25.1,23.6,76,2,290
15/08/2013,23:00,28,25.1,23.8,78,2.5,250
16/08/2013,2:00,27.5,24.6,23.3,78,2,180
16/08/2013,5:00,26.6,24,22.9,80,2,170
16/08/2013,8:00,28.1,24.8,23.2,75,3,210
16/08/2013,11:00,29,25.2,23.4,72,4.5,250
16/08/2013,14:00,29.6,26.1,24.4,74,4,290
16/08/2013,17:00,29.1,25.7,24.2,75,3.5,300
16/08/2013,20:00,27.9,25.3,24.1,80,1,260
16/08/2013,23:00,27.6,25,23.8,80,2,180
17/08/2013,2:00,26.8,24.6,23.7,83,2,170
17/08/2013,5:00,25.5,23.8,23,86,3,120
17/08/2013,8:00,27.8,24.5,22.9,75,3.5,190
17/08/2013,11:00,28.9,25.4,23.8,74,5.5,240
17/08/2013,14:00,29.9,26.2,24.5,73,5,270
17/08/2013,17:00,29.5,26.4,25,77,3.5,300
17/08/2013,20:00,28.4,26.1,25,82,1.5,300
17/08/2013,23:00,28,26.1,25.2,85,2,240
18/08/2013,2:00,27.7,25.1,23.9,80,2,290
18/08/2013,5:00,26.2,24.3,23.5,85,2.5,150
18/08/2013,8:00,27.8,24.6,23.2,76,2.5,230
18/08/2013,11:00,29,25,23.2,71,4,250
18/08/2013,14:00,29.3,25.5,23.7,72,5,290
18/08/2013,17:00,28.6,25.1,23.5,74,5,310
18/08/2013,20:00,27.5,23.8,22,72,2,320
18/08/2013,23:00,27,23.3,21.3,71,2,320
19/08/2013,2:00,26.6,22.7,20.7,70,2.5,300
19/08/2013,5:00,26.5,22.3,20.1,68,2,220
19/08/2013,8:00,27.2,22.2,19.5,63,2,260
19/08/2013,11:00,27.9,22.3,19.4,60,4,280
19/08/2013,14:00,28.7,23.3,20.4,61,4,290
19/08/2013,17:00,28.3,23.6,21.3,66,4,320
19/08/2013,20:00,27.3,23.2,21.1,69,2,340
19/08/2013,23:00,26.9,23.2,21.2,71,1,290
20/08/2013,2:00,26.3,22.6,20.6,71,1.5,170
20/08/2013,5:00,24.7,21.3,19.5,73,2,120
20/08/2013,8:00,27.4,23.3,21.2,69,2,240
20/08/2013,11:00,27.9,24.3,22.6,73,5,240
20/08/2013,14:00,29.3,25.8,24.2,74,4.5,270
20/08/2013,17:00,29.1,26,24.6,77,4.5,310
20/08/2013,20:00,28.2,25.5,24.2,79,2,320
20/08/2013,23:00,27.8,24.9,23.6,78,1,200
21/08/2013,2:00,27.2,24.5,23.2,79,2,160
21/08/2013,5:00,25.7,23.7,22.8,84,2.5,140
21/08/2013,8:00,28,24.8,23.4,76,3,180
21/08/2013,11:00,29.3,25.5,23.7,72,4.5,240
21/08/2013,14:00,29.8,26.1,24.4,73,5.5,250
21/08/2013,17:00,29,25.5,23.9,74,5,310
21/08/2013,20:00,28.3,25.1,23.6,76,2.5,310
21/08/2013,23:00,27.9,24.4,22.8,74,1,250
22/08/2013,2:00,26.8,23.8,22.4,77,2,150
22/08/2013,5:00,25.5,23.1,21.8,80,3,150
22/08/2013,8:00,28.2,24.2,22.4,71,2,180
22/08/2013,11:00,28.8,25.1,23.5,73,4,250
22/08/2013,14:00,29.4,25.1,23.1,69,4.5,290
22/08/2013,17:00,29.3,25.3,23.5,71,4.5,300
22/08/2013,20:00,28.1,24.8,23.2,75,2.5,330
22/08/2013,23:00,27.7,24.5,23.1,76,1.5,260
23/08/2013,2:00,27.2,23.5,21.7,72,2,290
23/08/2013,5:00,25.3,22.7,21.4,79,1.5,120
23/08/2013,8:00,27.7,23.9,22.2,72,2.5,220
23/08/2013,11:00,29,24.3,22,66,4.5,250
23/08/2013,14:00,29.5,24.5,22.2,65,5,280
23/08/2013,17:00,28.9,24.3,22.1,67,4,300
23/08/2013,20:00,27.7,23.7,21.7,70,3,310
23/08/2013,23:00,27.4,22.9,20.5,66,2,260
24/08/2013,2:00,27.1,22.7,20.4,67,4,250
24/08/2013,5:00,25.6,21.9,19.9,71,2.5,150
24/08/2013,8:00,28.2,23,20.2,62,2,240
24/08/2013,11:00,28.4,23.2,20.4,62,5,260
24/08/2013,14:00,29.3,23.7,20.7,60,5,280
24/08/2013,17:00,28.6,23.4,20.6,62,5,300
24/08/2013,20:00,27.5,23,20.5,66,4,280
24/08/2013,23:00,27.3,22.8,20.4,66,3.5,280
25/08/2013,2:00,27,22.3,19.8,65,3,260
25/08/2013,5:00,25.4,21.5,19.5,70,2,140
25/08/2013,8:00,27.8,22.9,20.3,64,2,240
25/08/2013,11:00,28.9,23.5,20.6,61,3.5,250
25/08/2013,14:00,29.4,24.4,22.1,65,4.5,290
25/08/2013,17:00,28.6,24.2,22.1,68,5,320
25/08/2013,20:00,28,23.8,21.8,69,2.5,340
25/08/2013,23:00,27.4,23.5,21.4,70,1.5,300
26/08/2013,2:00,27,23.3,21.3,71,2.5,300
26/08/2013,5:00,25.7,22.1,20.3,72,2,120
26/08/2013,8:00,27.7,23.5,21.5,69,2,250
26/08/2013,11:00,29.1,24.1,21.6,64,3.5,300
26/08/2013,14:00,29.1,24.4,22.1,66,6.5,320
26/08/2013,17:00,28.5,24.4,22.5,70,6.5,340
26/08/2013,20:00,27.8,23.8,21.8,70,6,340
26/08/2013,23:00,27.5,23.5,21.5,70,5,340
